item_id,web_name,category,tags,aidong_tags,object_name,ipa,description
ICON-1313,후추,음식,식재료,별빛멍|인사식토끼,후추,hutɕʰu,통후추 한 알의 향은 갈리는 순간부터 줄어든다. 그래서 식탁 위에 통째로 두고 그때그때 부수는 것—신선함이란 미루지 않는 마음에서 피어난다.
ICON-1314,백후추,음식,식재료,막내알파카|하모니멍,백후추,pɛkhutɕʰu,"껍질을 벗겨 한결 매끈해진 알갱이는 맵기보다 은은하다. 흰 소스에 까만 점 하나 남기지 않으려는 배려에서 태어난, 보이지 않는 자리의 섬세함이다."
ICON-1315,계피,음식,,렌즈족제비|베이스쥐,계피,kjepʰi,"한 조각 우려내면 차에 따뜻한 매움이 천천히 번진다. 가루보다 통으로 넣어야 향이 오래가니, 겨울 음료의 깊이는 이 말린 껍질의 끈기에서 온다."
ICON-1316,정향,음식,,막내코끼리|샤인돌고래,정향,tɕʌŋhjaŋ,"작은 못처럼 생긴 꽃봉오리 하나에 향이 가득 응축됐다. 너무 많이 넣으면 음식을 통째로 삼키니, 단 한 알의 절제가 풍미의 균형을 가만히 지킨다."
ICON-1317,육두구,음식,,별빛냥|스텝오리,육두구,jukduɡu,"통째 둔 씨앗을 그때그때 살짝 갈아 쓴다. 미리 갈면 향이 금세 흩어지는 성질이라, 한 번 휙 긁어내는 마지막 손길이 우유 향을 한층 깊게 만든다."
ICON-1318,카다멈,음식,,포근들소|웨이브수달,카다멈,kʰadamʌm,초록 깍지를 톡 터뜨리면 안에서 화한 향이 쏟아진다. 차에 한두 알 으깨 넣는 것만으로 평범하던 한 잔이 문득 먼 나라의 향기를 얻는다.
ICON-1319,사프란,음식,,소프트멍|폭스햄찌,사프란,sapʰɯɾan,"꽃 한 송이에서 겨우 세 가닥 거두는 붉은 실. 따뜻한 물에 풀면 노란 빛이 천천히 번지니, 귀함이란 손으로 일일이 골라낸 시간의 무게이기도 하다."
ICON-1320,강황,음식,,보컬결곰|첫빛멍,강황,kaŋhwaŋ,"흙 속 뿌리를 갈면 손끝까지 노랗게 물든다. 기름에 살짝 볶아야 향이 깨어나는 성질이라, 카레의 황금빛은 이 작은 뿌리가 불 위에서 피워낸 색이다."
ICON-1321,월계수잎,음식,,사과곰|갈색여우,월계수잎,wʌlɡjesuip,"승리한 자의 이마에 얹혔다던 잎. 끓는 물에 한 장 띄우면 김 사이로 옛 경기장의 함성이 잠깐 피어오른다. 이기지 못한 날에도 향을 들이마시면, 오늘의 너를 조용히 안아 주는 푸른 위로가 된다."
ICON-1322,코코넛밀크,음식,식재료,붉은여우|작은손천사햄,코코넛밀크,kʰokʰonʌtmilkʰɯ,"단단한 껍질을 깨야 비로소 흘러나오는 흰 즙. 더운 나라 시장 한구석, 빨대 하나 꽂아 한 모금 들이켜면 한낮의 갈증이 통째로 식는다. 입안 가득 퍼지는 시원한 단내가 열대의 그늘을 데려온다."
ICON-1323,코코넛오일,음식,식재료,늑대|리더코알라,코코넛오일,kʰokʰonʌdoil,"굳으면 첫눈처럼 희고, 손바닥에서 데우면 향이 스르르 번진다. 머리끝부터 발끝까지 한 통이면 충분하다며 건네던, 섬 할머니의 다정한 살림 지혜가 동그란 통 속에 고스란히 담겨 있다."
ICON-1324,말린바나나,음식,식재료,별빛여우|샤인노루,말린바나나,malɾinbanana,"햇볕 아래 며칠을 누이면 노란 살이 쫀득해진다. 한 조각씩 아껴 베어 물다 보면, 비 오던 수확철 끈끈한 단내가 입안에서 슬며시 되살아난다. 천천히 익은 단맛은 그렇게 계절을 품는다."
ICON-1325,건망고,음식,식재료,비트발끝냥|노블멍,건망고,kʌnmaŋɡo,"무른 과육이 햇볕 아래 농축되어 호박색 젤리로 거듭났다. 시고 달고 쫄깃한 세 가지 맛이 한 조각에 다 들어 있어, 입안에서 천천히 굴리다 보면 한 봉지에 오후가 길어진다."
ICON-1326,말린파인애플,음식,식재료,붉은여우|온기여우,말린파인애플,malɾinpʰainɛpʰɯl,"가시 돋친 겉모습과 달리 속살은 더없이 노랗고 환하다. 햇볕에 말려 두면 새콤함이 응축돼, 한 점만 물어도 입꼬리가 저절로 올라간다. 한 조각 끝에 남는 산뜻한 여운이 오래 머문다."
ICON-1327,열대과일바구니,음식,용기|바구니,온기멍|소프트토끼,바구니,paɡuni,"갓 따온 빛깔들이 한 바구니에 어우러진다. 망고의 주황, 바나나의 노랑, 파인애플의 황금빛—손을 뻗어 고르기도 전에 코끝으로 먼저 여름이 밀려온다. 보기만 해도 마음이 환해지는 한 아름."
ICON-1328,해초꾸러미,음식|자원,식재료,브리즈수달|스팟강아지,해초꾸러미,hɛtɕʰok͈uɾʌmi,"썰물 진 갯바위에서 거둔 바다의 머리카락. 짭조름한 갯내 속에 파도 소리가 엉켜 있어, 찬물에 가만히 불리면 비릿한 바다 향이 부엌까지 천천히 밀려든다. 한 줌이 식탁에 작은 갯벌을 펼친다."
ICON-1329,건어물,음식,,숨결촛불냥|은빛멍,건어물,kʌnʌmul,"꾸덕하게 마른 바다를 한 줌. 손으로 결을 따라 찢으면 소금기와 함께 옛 항구의 짭짤한 바람이 풀려난다. 막걸리 한 사발이 절로 생각나는, 정 많은 밥상 곁의 오랜 친구다."
ICON-1330,말린오징어,음식,식재료,렌즈멍|청량멍,말린오징어,malɾinodʑiŋʌ,"다리 열 개를 가지런히 펴 햇볕에 말렸다. 불에 살짝 구워 고소한 내가 오르면 결대로 죽 찢는다. 쫀득하게 씹히는 그 맛에, 늦은 밤 야식 한 접시의 품격이 한 단계 올라간다."
ICON-1331,염장생선,음식,식재료,소프트라마|새끼다람,염장생선,jʌmdʑaŋsɛŋsʌn,"굵은 소금에 묻어 두면 생선은 시간을 견디는 법을 배운다. 짠맛 깊은 속살 한 점이면 밥 한 공기가 순식간에 비워지는, 바닷가 할머니가 손끝으로 물려주던 다정한 비책이다."
ICON-1332,새우젓,음식,식재료,건반토끼|호흡수달,새우젓,sɛudʑʌt,"작은 새우들이 소금 속에서 천천히 익어 감칠맛으로 거듭난다. 김장철 배추 속에 한 숟갈 넣는 순간, 온 마당에 번지던 짭조름한 내음. 그 한 숟갈이 한 해 김치의 맛을 가른다."
ICON-1333,멸치,음식,,저음늘보|멜로꼬리멍,멸치,mjʌltɕʰi,"손가락만 한 몸뚱이가 국물 한 솥의 깊이를 책임진다. 머리와 똥을 떼며 도란도란 이야기 나누던 어릴 적 부엌, 작아도 살림의 한가운데 단단히 서 있던 고마운 생선이다."
ICON-1334,다시마,음식,식재료,성벽곰|꿀주머니,다시마,tasima,"바다 밑에서 길게 자란 검은 띠. 찬물에 넣고 끓어오르기 직전 살며시 건져 올리는 게, 국물 내는 손들이 대대로 지켜 온 약속이다. 깊은 감칠맛은 결코 서두르는 법이 없다."
ICON-1335,톳,음식,,스윙토끼|별빛범,톳,tʰot,"오돌토돌한 식감이 입안에서 톡톡 터진다. 봄이면 갯바위를 초록으로 물들이던 해초, 조물조물 무쳐 놓으면 밥상 한 귀퉁이에 작고 싱그러운 바다가 펼쳐진다. 봄을 씹는 맛이다."
ICON-1336,진주조개,음식|자원,식재료,소프트라마|치즈깃냥,진주조개,tɕindʑudʑoɡɛ,"단단한 두 짝 사이에 오래 품어 빚어낸 둥근 빛. 모래 한 알의 불편함을 보석으로 바꾸기까지, 바다는 한 번도 재촉하지 않았다. 손바닥에 올리면 그 긴 인내의 무게가 함께 얹힌다."
ICON-1337,산호장식,자원|문구,자연물|산호,꿈삐약|햇살늑대,산호장식,sanhodʑaŋsik,"파도가 수백 년을 다듬은 바다의 나뭇가지. 햇빛이 닿으면 분홍과 주황으로 번져, 선반 위에 가만히 두기만 해도 방 한 칸이 따뜻한 섬으로 물든다. 손끝에 닿는 거친 결마저 정겹다."
ICON-1338,조개단추,음식|자원,식재료,두부물개|쭈프늑대,단추,tantɕʰu,"조갯살이 떠난 자리, 영롱한 안쪽을 동그랗게 오려냈다. 옷섶에 달면 채울 때마다 작은 무지개가 손끝에서 반짝인다. 다 내어 주고 떠나며 바다가 남긴, 마지막 다정한 선물이다."
ICON-1339,유리구슬,자원,게임|구슬|유리,누룽상어|러블리냥,유리구슬,juɾiɡusɯl,"손바닥에 굴리면 안에 갇힌 빛이 데구르르 함께 따라온다. 골목에 쪼그려 앉아 해 지는 줄 모르고 따먹기하던 그 시절, 한 알 더 따낸 아이의 주머니는 유난히 묵직하고 뿌듯했다."
ICON-1340,향나무조각,자원,파츠|조각|나무,샤인수달|전환샤크,향나무조각,hjaŋnamudʑoɡak,"깎아낸 결마다 은은한 향이 배어 나온다. 옛사람들은 이 나무를 사르며 흐트러진 마음을 가다듬었다. 한 조각 가만히 쥐고 있으면, 손끝에서부터 차분함이 천천히 차오른다."
ICON-1341,향,자원,,솜다람|하루베어,향,hjaŋ,"가느다란 한 줄기가 천천히 타오르며 위로 길을 낸다. 연기가 그리는 곡선을 눈으로 따라가다 보면, 종일 서두르던 마음도 어느새 발걸음을 늦추고 그 자리에 가만히 머문다."
ICON-1342,염료꽃,자원,,막내멍|폭스여우,염료꽃,jʌmɾjok͈ot,"꽃잎 속에 숨은 빛깔을 끓는 솥에 풀어내면, 맑은 천이 서서히 그 색으로 물든다. 자연이 미리 칠해 둔 빛을 잠시 빌려 오는 일—염색이란 본디 꽃에게 건네는 다정한 안부였다."
ICON-1343,남색염료,자원,,랩펭|숨결렉스,남색염료,namsɛɡjʌmɾjo,"쪽풀을 삭히고 또 삭혀 얻어낸 깊고 그윽한 푸름. 한 번 담갔다 꺼낼 때마다 천은 하늘빛에서 바다빛으로 천천히 색을 옮겨 간다. 조급함을 내려놓아야 비로소 피어나는, 기다림의 색이다."
ICON-1344,붉은염료,자원,,보컬삐약|키키기린,붉은염료,puɡɯnjʌmɾjo,"꼭두서니 뿌리를 우려내면 흙 속에 잠들어 있던 노을이 솥 안에서 깨어난다. 잔칫날 새색시의 치맛자락을 곱게 물들이던, 마을에서 가장 경사스럽고 환하던 빛깔이었다."
ICON-1345,금실,자원,,콩알소원멍|스팟사슴,실,sil,"머리카락보다 가는 금을 뽑아 한 올씩 정성으로 자아낸다. 자수 놓인 자리마다 빛을 머금어, 등불 꺼진 어두운 방에서도 그 무늬만은 스스로 은은히 환하게 떠오른다."
ICON-1346,비단,자원,천,왕관냥|리듬멍,비단,pidan,"누에가 토해낸 실을 짜고 또 짜야 겨우 한 폭이 된다. 손등에 스치면 봄물처럼 미끄러지는 감촉, 옛사람들이 한 계절을 통째로 품어 천천히 길러낸 결 고운 천이다."
ICON-1347,진주단추,자원,,햄찌|잠만코알라,단추,tantɕʰu,"진주의 안쪽 빛만 골라 동그랗게 다듬었다. 저고리 옷섶에 하나씩 채울 때마다 손끝이 잠깐 우아해진다. 작아도 옷차림의 격을 슬며시 끌어올리는, 단정한 한 알이다."
ICON-1348,항해지도조각,야외|자원,파츠|조각,청량여우|늑끼리더,항해지도조각,haŋhɛdʑidodʑoɡak,찢긴 가장자리 너머로 미지의 해안선이 뚝 끊겨 있다. 나머지 조각을 모은 자만이 보물 곁에 닿는다지만—어쩌면 바람 따라 그것을 찾아 헤매던 여정 자체가 이미 보물이었는지도 모른다.
ICON-1349,낡은해도,야외,,산울림냥|정렬사슴,낡은해도,naɡɯnhɛdo,"바닷물에 번진 항로와 빛바랜 나침반 그림. 어느 뱃사람이 캄캄한 밤 별만 보고 그어 둔 선을 손끝으로 따라가면, 오래전 사라진 섬 하나가 낡은 종이 위에서 다시 천천히 떠오른다."
ICON-1350,병속편지,야외,,팬싸멍|진심냥,병속편지,pjʌŋsokpʰjʌndʑi,"파도에 떠밀려 온 유리병 속, 둘둘 말린 종이 한 장. 누가 언제 띄웠는지 모를 안부가 마침내 누군가의 손에 닿았다. 바다도 마음만 있으면, 이렇게 느린 우체부가 된다."
ICON-1351,표류상자,공예시설,용기|상자,스누피멍|루미노루,상자,saŋdʑa,"짠물에 불어 뻑뻑해진 뚜껑을 여는 순간까지가 모험이다. 안에 든 것이 보물이든 빈 모래든, 멀리 표류해 온 상자에는 늘 얼굴 모를 누군가의 사연이 함께 떠밀려 와 있다."
ICON-1352,작은열쇠,야외,,빛받침곰|하모니냥,작은열쇠,tɕaɡɯnjʌlsø,"손바닥 안에 쏙 들어오는 낡은 쇠 한 조각. 어느 문을 여는지는 까맣게 잊혔어도, 잠그는 법보다 여는 법을 먼저 떠올리게 하는 다정한 무게가 손끝에 묵직이 남아 있다."
ICON-1353,은화,야외,,숨결등대멍|스파크쿼카,은화,ɯnhwa,"손때 묻어 무늬가 희미해진 둥근 은. 누군가의 뱃삯이자 고단한 하룻밤 잠자리였을 동전 한 닢, 차게 식은 표면을 매만지면 오래전 거래의 온기가 어렴풋이 손끝에 되살아난다."
ICON-1354,금화,야외,,황금멍|비트사슴,금화,kɯmhwa,"손바닥에 올리면 묵직한 무게부터 마음을 흔든다. 햇빛을 받아 노랗게 빛나는 한 닢, 가지면 부자가 될 듯하지만—정작 가장 환하게 빛나는 건 손에 쥐기 직전의 두근거림이다."
ICON-1355,선장의인장,야외,,사슴왕자|리듬냥,선장의인장,sʌndʑaŋɰiindʑaŋ,"붉은 밀랍 위에 꾹 눌러 찍던 선장의 약속. 무늬 하나로 명령이 서고 거친 항로가 정해졌다. 권위란 결국, 한배를 탄 모두가 함께 믿어 주기로 한 작고 단단한 도장 하나였다."
ICON-1356,핸드마이크,공연,,노블라마|모티프여우,마이크,maikʰɯ,"손에 쥐는 순간 묘하게 든든한 무게가 손바닥을 채운다. 떨리는 첫 인사를 건넬 때도, 끝내 고음을 질러 올리는 순간에도—이 작은 막대 하나가 네 목소리에 살며시 날개를 달아 준다."
ICON-1357,무선마이크,공연,,선명멍,마이크,maikʰɯ,"선이 사라지자 무대가 통째로 넓어졌다. 객석 끝까지 달려 나가도 목소리는 한 번도 끊기지 않으니, 마음껏 뛰어다니며 노래하라고 누군가 등을 가만히 떠밀어 주는 셈이다."
ICON-1358,스탠드마이크,공연,,승환리트리버|노블곰,마이크,maikʰɯ,"발밑에 단단히 선 채 묵묵히 가수를 기다린다. 두 손이 자유로워지면 노래는 손끝 대신 온몸으로 번져 나간다. 한자리를 끝까지 지키는 일에도 분명한 멋이 있다고, 이 막대는 조용히 말한다."
ICON-1359,팝필터,공연,,도시여우|루미여우,필터,pʰiltʰʌ,"마이크 앞을 동그랗게 가로막은 천 한 겹. 거센 숨소리는 부드럽게 걸러 내고 맑은 목소리만 통과시킨다. 잘 들리게 한다는 건, 끝까지 보이지 않는 자리에서 묵묵히 막아 주는 일이다."
ICON-1360,인이어,공연,,여우,인이어,iniʌ,"귓속에 쏙 들어가면 수만의 함성 너머로 자기 노래가 또렷이 되살아난다. 빛도 소리도 쏟아지는 무대 위에서 박자를 놓치지 않게 잡아 주는, 가장 작고 은밀한 동행이다."
ICON-1361,헤드폰,전자,,포근범곰|폭스냥,헤드폰,hedɯpʰon,"귀를 덮는 순간, 세상이 한 뼘 작아지고 노래만 크게 남는다. 아무도 끼어들 수 없는 둥근 방 하나. 혼자 쓴 헤드폰 안에서, 이상하게도 혼자가 아니다."
ICON-1362,악보,공연,,힘센늘보|비트펭,악보,akbo,"검은 점들이 줄 위에 가만히 내려앉으면, 침묵하던 종이가 소리를 머금는다. 읽는 게 아니라 듣는 글씨. 펼치는 순간, 멈춰 있던 노래가 다시 숨을 쉰다."
ICON-1363,보컬악보,공연,,솜다람|숨토끼,보컬악보,pokʰʌlakbo,"숨 쉴 자리마다 작게 동그라미를 친다. 여기서 들이마시고, 저기서 가만히 놓아라. 목소리가 다치지 않게 길을 터 주는, 다정한 지도 한 장."
ICON-1364,피아노악보,공연,,홍당멍|비트친칠라,피아노악보,pʰianoakbo,"열 손가락이 동시에 길을 묻는 페이지. 왼손은 뿌리를 짚고, 오른손은 노래를 그린다. 다른 이야기를 하던 두 손이, 마지막 마디에서 끝내 하나로 포개진다."
ICON-1365,기타코드표,공연,,숨결냥|런웨이여우,표,pʰjo,"손가락이 처음 배우는 외국어, 그 첫 단어가 여기 적혀 있다. 점 여섯 개가 동그라미로 모이면 비로소 한 음이 운다. 누르고 또 누르는 밤마다, 끝에 굳은살이 자란다."
ICON-1366,메트로놈,공연,,비트발끝냥|햇살토끼,메트로놈,metʰɯɾonom,"똑, 똑—흔들리지 않는 걸음 하나가 곁에서 친다. 마음이 앞서 달릴 때 등 뒤에서 천천히, 천천히 붙잡아 준다. 박자란 결국, 같이 걷자는 약속이니까."
ICON-1367,튜너,공연,,긍정토끼|밀리쥐,튜너,tʰjunʌ,"바늘이 한가운데로 미끄러져 오면, 비로소 음이 제자리를 찾는다. 높지도 낮지도 않은 그 한 점. 맞는다는 건 이렇게, 더는 떨리지 않고 조용히 멈추는 일이구나."
